,Feature Id,Importances
195,team2_away_xgpower_03_xg_xga90index,0.17983416496752042
196,team2_away_xg90_draw_xg90,0.17933467887329044
197,team1_away_xgpower_xg_xga90index,0.17896737089900652
198,team2_away_xg90_draw_xga90,0.17895731026953554
199,team1_away_xg90_03_zero_xga90,0.1789354437180041
200,team2_away_five_com_xgxga,0.17763842616160005
201,team2_all_xgpower_cop_xga90index,0.17729532045471572
202,team1_all_classic_xgxga90,0.1770840640821217
203,team1_all_xgpower_zero_xga90index,0.1756853805675766
204,team1_all_xgpower_03_xg_xgsubxgaindex,0.1752560171578038
205,team1_all_xgpower_03_xg_xg90index,0.1750052022909799
206,team2_away_classic_xga,0.17488645947688622
207,team2_all_xg90_03_com_xgxga,0.17438000499671039
208,team2_all_xg90_com_xg90xga90sum,0.1743148158595657
209,team1_away_xg90_03_cop_xga90,0.1742860375363851
210,team2_all_xg90_cop_xga90,0.17407876358960697
211,team2_home_xg90_03_draw_xga90,0.1740759129928589
212,team2_all_xgpower_03_xg_xg90index,0.17401070581624425
213,team2_away_classic_xg,0.17386068979644256
214,team2_home_xgpower_zero_xgsubxgaindex,0.1737375662006119
215,team1_away_five_zero_xgxga,0.1736775503740757
216,team2_all_xg90_03_zero_xgxga,0.1733454927212088
217,team1_all_five_com_xga90,0.17302847654259865
218,team1_home_xg90_zero_xgxga,0.17241028120726065
219,team1_home_xgpower_draw_xg90index,0.17176578828183703
220,team1_home_xg90_com_xg90xga90sum,0.17163642337153626
221,team2_all_xg90_03_cop_xg90xga90sum,0.17143904232404558
222,team1_home_xg90_03_draw_xga90,0.17115702467850186
223,team1_all_xgpower_draw_xg90index,0.1701847539432171
224,team2_away_xg90_com_xga90,0.16974792647685474
225,team1_all_five_cop_xga90,0.16856179333520313
226,team1_all_xg90_03_xg_xg90,0.16847861729281202
227,team1_home_xgpower_xg_xga90index,0.1682721439145702
228,team1_away_xg90_cop_xg90xga90sum,0.16804606103468245
229,team2_all_five_draw_xga90,0.16802870610285353
230,team2_home_classic_xgxga90,0.16792099838766789
231,team2_all_five_com_xgxga,0.1678729895611274
232,team1_away_xg90_draw_xgxga,0.1668011313297633
233,team1_home_xgpower_03_xg_xgsubxgaindex,0.16599959803226844
234,team2_home_xg90_03_cop_xg90,0.16593473533409314
235,team2_home_classic_gdxgd,0.16544322738413103
236,team2_all_xgpower_03_zero_xg90index,0.16525643378636976
237,team1_away_xgpower_03_zero_xg90index,0.16511047841713364
238,team1_home_five_draw_xga90,0.1647375478703521
239,team2_home_xgpower_03_com_xgsubxgaindex,0.16472820265761365
240,team2_away_five_cop_xgxga,0.1639337765925514
241,team2_away_xg90_03_xg_xg90xga90sum,0.16367387744607095
242,team1_home_xgpower_zero_xga90index,0.16341301892025714
243,team2_away_xg90_draw_xg90xga90sum,0.16299854814352244
244,team2_home_xg90_zero_xg90,0.16270229140804118
245,team2_all_xg90_zero_xga90,0.16238006293649052
246,team1_away_classic_xgsh,0.1622340988803732
247,team2_all_xg90_03_xg_xga90,0.16133371252319503
248,team1_all_five_cop_xgxga,0.16111057307850207
249,team2_away_xgpower_03_zero_xga90index,0.16077837661422195
250,team2_home_xg90_zero_xgxga,0.16032098068541473
251,team2_all_xgpower_xg_xga90index,0.16027969375733375
252,team1_away_xg90_draw_xg90xga90sum,0.16027190019424103
253,team2_away_xgpower_03_com_xga90index,0.16002048839888516
254,team1_all_xgpower_03_com_xgsubxgaindex,0.1599165131241132
255,team1_home_classic_xg90xga90sum,0.15990525968543354
256,team1_all_five_draw_xg90,0.1596117181757123
257,team1_away_xg90_03_cop_xg90xga90sum,0.15932779930901902
258,team2_home_xgpower_zero_xg90index,0.1583973687846954
259,team2_away_five_zero_xg90,0.15836389464001294
260,team2_away_classic_xg90xga90sum,0.15813226211495493
261,team2_away_xg90_zero_xg90xga90sum,0.15785977952049157
262,team1_home_xg90_03_cop_xg90xga90sum,0.15770037802074455
263,team1_all_xg90_com_xg90,0.15766820770789103
264,team1_all_xg90_03_zero_xga90,0.1574004096583268
265,team2_all_xg90_03_zero_xga90,0.15713663471817005
266,team2_all_five_zero_xga90,0.15674257442056214
267,team1_away_xg90_03_zero_xg90xga90sum,0.1554011324606453
268,team1_all_xg90_03_xg_xga90,0.15455597326020892
269,team2_away_xg90_com_xg90,0.15413497741271157
270,team2_home_xg90_03_xg_xga90,0.1541147061095946
271,team2_home_xg90_cop_xg90xga90sum,0.15402318069372195
272,team1_home_xg90_draw_xg90,0.1531060717256077
273,team1_all_xg90_com_xgxga,0.15269283934853592
274,team1_away_xg90_03_com_xgxga,0.15266171850450383
275,team2_away_xgpower_03_zero_xg90index,0.15257810611857228
276,team1_away_five_zero_xga90,0.15078965137145897
277,team2_home_xg90_03_draw_xg90xga90sum,0.1491274246407554
278,team1_all_xgpower_xg_xg90index,0.14858416641275335
279,team2_away_xg90_cop_xgxga,0.14833826421956028
280,team2_all_classic_gdxgd,0.14832915356128165
281,team1_home_classic_xga90,0.14725486007457889
282,team1_home_xgpower_03_zero_xga90index,0.14596978335030936
283,team2_away_xg90_03_draw_xga90,0.14578394287184118
284,team1_all_xg90_03_cop_xg90,0.14566801259020223
285,team2_away_xg90_com_xg90xga90sum,0.14503756549307517
286,team2_all_xg90_cop_xg90xga90sum,0.14478174968151578
287,team1_all_classic_xga90,0.14389326080131504
288,team2_all_xg90_03_zero_xg90xga90sum,0.14345170965139617
289,team1_away_xg90_03_com_xg90,0.1425148239606651
290,team2_away_xg90_03_zero_xg90xga90sum,0.1423007861380211
291,team1_away_classic_xgash,0.14205766409582307
292,team2_all_five_com_xg90,0.1414491310718984
293,team2_home_xgpower_draw_xgsubxgaindex,0.14141519887138707
294,team2_home_xg90_draw_xg90,0.14102023402988803
295,team2_away_five_com_xg90xga90sum,0.14040087692994255
296,team2_home_classic_down,0.14024753251374492
297,team1_all_xgpower_03_com_xga90index,0.1386254010972178
298,team2_home_xg90_com_xg90,0.13799223780651293
299,team1_away_xg90_03_xg_xga90,0.13782470484238
300,team2_away_xgpower_cop_xgsubxgaindex,0.137737760443237
301,team1_all_xgpower_03_xg_xga90index,0.1373537873435773
302,team2_away_five_draw_xga90,0.13691455486941118
303,team2_all_xgpower_draw_xg90index,0.13618585817952478
304,team1_all_xgpower_com_xga90index,0.13591034622971504
305,team1_away_five_com_xgxga,0.13437677671500162
306,team2_away_classic_xgsh,0.13407804227106812
307,team1_home_xgpower_zero_xgsubxgaindex,0.13376036276990053
308,team1_home_xg90_draw_xga90,0.13267665661712805
309,team2_all_five_cop_xg90,0.1322971514058623
310,team2_away_classic_xg90,0.13191449550967288
311,team1_home_xg90_03_cop_xga90,0.13144286065996386
312,team2_away_xgpower_zero_xg90index,0.1305645709645031
313,team1_away_xg90_cop_xgxga,0.13052372292365655
314,team1_away_xgpower_03_zero_xga90index,0.13019048507090644
315,team1_all_classic_draw,0.12986363626342723
316,team1_all_classic_down,0.12962810204424907
317,team2_all_xgpower_03_draw_xga90index,0.12881445100680708
318,team1_away_xgpower_com_xg90index,0.12880225948339105
319,team2_away_classic_gdxgd,0.12811190596737354
320,team1_home_xgpower_draw_xga90index,0.12804168791561343
321,team2_all_xgpower_03_draw_xg90index,0.12795059886598348
322,team1_home_xg90_03_com_xga90,0.12727996057274338
323,team1_all_xg90_03_draw_xg90,0.12700415840809376
324,team2_away_xg90_draw_xgxga,0.1264722665604423
325,team2_home_five_zero_xgxga,0.12583292037058302
326,team1_all_five_cop_xg90,0.1257304587640418
327,team1_away_xgpower_03_cop_xg90index,0.1256704376527864
328,team2_away_xg90_03_zero_xga90,0.1254033992549755
329,team2_home_xgpower_cop_xga90index,0.12511583745708113
330,team1_home_xgpower_zero_xg90index,0.12488759296525379
331,team1_home_five_draw_xg90xga90sum,0.12466996530983593
332,team1_home_classic_game,0.1241112443755996
333,team1_away_xgpower_draw_xgsubxgaindex,0.12391700939939673
334,team1_home_xg90_03_com_xgxga,0.12379448528463907
335,team1_home_classic_gd,0.12351396189459701
336,team1_all_xgpower_xg_xga90index,0.12327499948681303
337,team1_away_xgpower_zero_xg90index,0.12320687199324834
338,team2_home_xgpower_com_xga90index,0.12264258905310653
339,team1_away_classic_xg90,0.12258058640679724
340,team1_home_xg90_03_draw_xgxga,0.12192837046174376
341,team1_all_classic_xg,0.12159985584071839
