idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
23633,,0,0.5316140036577262,0.4683859963422738
58792,,0,0.5316346098474045,0.46836539015259554
133753,,0,0.5437805050589996,0.45621949494100045
106229,,0,0.5359777286831686,0.4640222713168313
116076,,0,0.5337742998855297,0.46622570011447034
97614,,1,0.47551927940366856,0.5244807205963314
175963,,1,0.4675120428719425,0.5324879571280575
137423,,0,0.5403085562932013,0.45969144370679865
71831,,1,0.48724641795802426,0.5127535820419757
72534,,0,0.5249045822574017,0.4750954177425984
159954,,0,0.5253053671952956,0.47469463280470436
156417,,1,0.4750780914689946,0.5249219085310054
133772,,0,0.5333121871889633,0.46668781281103666
99838,,0,0.5206044363569564,0.47939556364304353
53706,,0,0.507965387098871,0.492034612901129
86426,,1,0.482319520310447,0.517680479689553
105603,,1,0.496880800424206,0.503119199575794
99881,,1,0.4690150522763552,0.5309849477236448
104088,,1,0.4703195497880326,0.5296804502119674
34347,,1,0.4892917327124727,0.5107082672875273
62676,,1,0.4755695600642559,0.5244304399357441
116918,,1,0.47294755241119,0.52705244758881
96491,,1,0.4706493616191132,0.5293506383808868
46436,,0,0.511489141323908,0.488510858676092
171334,,1,0.4657641375440309,0.5342358624559691
23022,,0,0.5425437283082244,0.45745627169177555
112120,,1,0.46798427653968067,0.5320157234603193
100092,,1,0.4688622004293872,0.5311377995706128
59378,,0,0.5403768992461361,0.4596231007538639
45234,,0,0.5266437737293199,0.47335622627068014
130698,,1,0.4888390589252022,0.5111609410747978
77486,,0,0.5022096569259582,0.4977903430740418
155299,,0,0.5211745685469209,0.4788254314530791
116354,,1,0.4668347616524283,0.5331652383475717
107466,,0,0.5147346583462036,0.4852653416537965
125844,,1,0.46716157683549886,0.5328384231645011
146767,,0,0.5023587975676533,0.49764120243234666
125339,,0,0.5149839741225837,0.4850160258774164
65137,,0,0.5286241577940703,0.47137584220592965
38058,,1,0.4692335138133903,0.5307664861866097
120734,,1,0.4786981268959226,0.5213018731040774
74810,,1,0.4939312453454595,0.5060687546545405
171502,,0,0.5324623102486028,0.4675376897513972
152249,,1,0.48699190020118777,0.5130080997988122
52987,,0,0.5199878128148623,0.48001218718513766
38205,,1,0.4850016049444644,0.5149983950555356
150405,,0,0.5159817683065245,0.48401823169347546
37786,,1,0.4730824268992099,0.5269175731007901
159446,,0,0.5277479576075093,0.4722520423924907
91277,,1,0.47726906863606866,0.5227309313639313
151250,,0,0.5416957841354395,0.45830421586456044
13259,,0,0.5333438564437936,0.4666561435562065
102122,,1,0.46764982276833034,0.5323501772316697
131654,,1,0.4904700893498344,0.5095299106501656
37285,,1,0.49449734436976456,0.5055026556302354
63353,,0,0.5342488442527105,0.46575115574728954
125573,,1,0.48911357214292805,0.510886427857072
55130,,0,0.534093410375724,0.46590658962427606
56440,,0,0.5358970236446877,0.4641029763553123
120571,,0,0.5207884848663757,0.4792115151336243
62455,,1,0.4713975580290082,0.5286024419709918
149680,,1,0.4830556560759207,0.5169443439240793
107836,,1,0.47591256011185845,0.5240874398881415
4633,,1,0.47057494097890296,0.529425059021097
136173,,1,0.46437518435683756,0.5356248156431624
145221,,1,0.48893464157012023,0.5110653584298798
74028,,0,0.5242629235559989,0.4757370764440011
130198,,1,0.47446129453584385,0.5255387054641562
155566,,1,0.47776273488624743,0.5222372651137526
152717,,0,0.5319578697165783,0.46804213028342173
121765,,0,0.5314526129510495,0.4685473870489505
109896,,0,0.5265623438529008,0.4734376561470992
95174,,1,0.4699397609435201,0.5300602390564799
152049,,0,0.5284239068632475,0.4715760931367525
158330,,1,0.4812057753447695,0.5187942246552305
93741,,0,0.526750990011452,0.473249009988548
174401,,0,0.5273263869625651,0.47267361303743494
148511,,0,0.5402209588691576,0.4597790411308424
150375,,0,0.5320233483854784,0.46797665161452157
153044,,0,0.5333450541812053,0.4666549458187948
3931,,0,0.5291849667500352,0.4708150332499647
150422,,1,0.47509430195818614,0.5249056980418139
135892,,0,0.5246154934461196,0.4753845065538805
16581,,1,0.4673899291107415,0.5326100708892585
25978,,1,0.46979481166466375,0.5302051883353363
112337,,0,0.5156921583604013,0.4843078416395987
48639,,1,0.4757651890004915,0.5242348109995085
29810,,1,0.47916979273122595,0.520830207268774
157163,,1,0.458810682731028,0.541189317268972
107128,,0,0.5318258962258979,0.4681741037741021
153048,,0,0.5183945586968659,0.48160544130313404
13307,,0,0.5254865580066802,0.4745134419933198
137094,,0,0.5208904886893639,0.4791095113106361
130628,,1,0.46638362404701594,0.5336163759529841
103000,,0,0.5194030260814113,0.48059697391858863
30105,,1,0.4753736163602367,0.5246263836397633
145007,,1,0.4823240483935407,0.5176759516064593
152734,,0,0.5362153220907135,0.4637846779092865
60144,,1,0.4838205164303494,0.5161794835696506
72413,,1,0.4648875266093162,0.5351124733906838
101052,,0,0.5353089619161099,0.4646910380838901
102632,,1,0.46813508746445986,0.5318649125355401
4781,,1,0.4695773185510196,0.5304226814489804
100212,,0,0.533583698106245,0.466416301893755
113024,,1,0.474791714153042,0.525208285846958
19977,1.0,0,0.5283672576114227,0.4716327423885774
57062,,1,0.48409651722949143,0.5159034827705086
149975,,0,0.5338081153309613,0.46619188466903877
104738,,1,0.4786440064873174,0.5213559935126826
100654,,0,0.5332146052383191,0.46678539476168096
73330,,1,0.4739035650777429,0.5260964349222571
174215,,1,0.46761679866151384,0.5323832013384862
144311,,0,0.5279249742025689,0.47207502579743116
74363,,1,0.4783653541721936,0.5216346458278064
169836,,1,0.49425147949320436,0.5057485205067956
145346,,0,0.5267969048555061,0.47320309514449393
117072,,0,0.5529913352420441,0.4470086647579559
66631,,1,0.47100197643376795,0.528998023566232
104272,,1,0.48491616398091586,0.5150838360190841
20256,,1,0.46651970227206696,0.533480297727933
156100,,1,0.48932548578160173,0.5106745142183983
45942,,0,0.5304472839259489,0.46955271607405114
151024,,1,0.4850246434145339,0.5149753565854661
84865,,0,0.5282065442255006,0.4717934557744993
25992,,0,0.542556148172876,0.45744385182712394
64848,,0,0.5371424913682556,0.4628575086317443
174363,,0,0.529603232615681,0.47039676738431896
159516,,0,0.5251462906332451,0.47485370936675486
29096,,1,0.47458028850462597,0.525419711495374
120899,,0,0.5208085748594158,0.47919142514058416
58631,,0,0.5320714530276063,0.4679285469723938
107155,,0,0.5276567337089362,0.4723432662910639
151178,,1,0.49605657784844226,0.5039434221515577
129489,,0,0.5310958281855096,0.46890417181449046
35351,,0,0.540783640480762,0.45921635951923795
91584,,1,0.47522547331324283,0.5247745266867572
103958,,1,0.48994895167699926,0.5100510483230007
123834,,0,0.5241914839358419,0.47580851606415814
136351,,1,0.4848830092278922,0.5151169907721078
150627,,1,0.46756252328814596,0.532437476711854
135623,,1,0.49611047222412885,0.5038895277758711
29200,,0,0.528877413770297,0.4711225862297031
102463,,1,0.47079712201922785,0.5292028779807721
115969,,0,0.536951947406383,0.46304805259361703
122714,,1,0.4669427910499081,0.5330572089500919
5946,,0,0.5187654949467484,0.48123450505325155
107964,,0,0.5324486150792925,0.46755138492070747
116023,,0,0.5391053343855412,0.46089466561445874
65274,,0,0.5435661215486096,0.4564338784513904
110258,,1,0.47273903046322263,0.5272609695367774
4693,,1,0.4674373268424924,0.5325626731575076
87421,,0,0.5423339681838811,0.45766603181611887
135178,,1,0.47195560057316055,0.5280443994268395
105696,,0,0.5247011655028018,0.4752988344971982
102391,,1,0.47275102746549036,0.5272489725345096
55291,,0,0.5375655377388924,0.4624344622611077
136798,,0,0.5258312177884247,0.4741687822115753
123754,,1,0.46533279132403926,0.5346672086759607
49614,,0,0.5341174160493898,0.4658825839506102
109614,,0,0.5310244844854953,0.46897551551450467
45395,,0,0.5406641693914515,0.45933583060854855
56893,,1,0.46246109163158833,0.5375389083684117
101780,,1,0.48012552352393856,0.5198744764760614
63440,,0,0.5297781602250293,0.4702218397749707
101413,,1,0.47490286079388333,0.5250971392061167
19487,,1,0.4753481808497917,0.5246518191502083
99516,,0,0.5178704297550929,0.4821295702449071
48399,,0,0.5404786418621259,0.4595213581378741
143116,,0,0.5239051056829815,0.47609489431701846
126524,,1,0.4750780299271038,0.5249219700728962
20135,,1,0.46046479492934567,0.5395352050706543
161422,,0,0.5062048199585139,0.49379518004148615
87352,,1,0.46775440046312966,0.5322455995368703
51930,,0,0.5245252610228319,0.47547473897716813
67901,,0,0.511766326965629,0.4882336730343711
135865,,1,0.4934578324019018,0.5065421675980982
4260,,1,0.47233822604861175,0.5276617739513882
109117,,0,0.5439977909407585,0.4560022090592415
45563,,1,0.4713129867963285,0.5286870132036715
98371,,0,0.5124529561636726,0.48754704383632747
60071,,0,0.545869590241869,0.454130409758131
148586,,1,0.47050451324079656,0.5294954867592034
101536,,1,0.4749054385804733,0.5250945614195267
47562,,0,0.5374792956713992,0.46252070432860076
45448,,0,0.5319872062716915,0.4680127937283085
4348,,0,0.5286204142066868,0.4713795857933132
27488,,1,0.4752581729506007,0.5247418270493993
64664,,0,0.5439941443558454,0.45600585564415463
107890,,0,0.5232141840933032,0.4767858159066968
71683,,0,0.5087457244674845,0.4912542755325155
158760,,1,0.47156935564084945,0.5284306443591505
61637,,1,0.47214240618248227,0.5278575938175177
148529,,0,0.5348587371448683,0.46514126285513174
110242,,0,0.5386805816678542,0.46131941833214585
127285,,1,0.45910714812767617,0.5408928518723238
49653,,1,0.4838179077815361,0.5161820922184639
43572,,0,0.5332892131473401,0.4667107868526598
69141,,1,0.4741862146148833,0.5258137853851167
100321,,1,0.4677820454678955,0.5322179545321045
69085,,0,0.5374335735083664,0.4625664264916336
4209,,1,0.47086984366411977,0.5291301563358802
103747,,0,0.5267892585102478,0.4732107414897522
134487,,1,0.475060282853201,0.524939717146799
148566,,0,0.5270664956368568,0.4729335043631432
133981,,0,0.5379476971834294,0.46205230281657067
104562,,1,0.47035210963229446,0.5296478903677055
