,Feature Id,Importances
519,team2_home_xgpower_03_com_xga90index,0.0
520,team2_home_xgpower_03_com_xgsubxgaindex,0.0
521,team2_away_classic_game,0.0
522,team2_away_classic_down,0.0
523,team2_away_classic_wins,0.0
524,team2_away_classic_draw,0.0
525,team2_away_classic_miss,0.0
526,team2_away_classic_gd,0.0
527,team2_away_classic_points,0.0
528,team2_away_classic_xg,0.0
529,team2_away_classic_xga,0.0
530,team2_away_classic_xgd,0.0
531,team2_away_classic_gdxgd,0.0
532,team2_away_classic_xp,0.0
533,team2_away_classic_xgsh,0.0
534,team2_away_classic_xgash,0.0
535,team2_away_classic_xg90,0.0
536,team2_away_classic_xga90,0.0
537,team2_away_classic_xgxga90,0.0
538,team2_away_classic_xg90xga90sum,0.0
539,team2_away_xg90_draw_xg90,0.0
540,team2_away_xg90_draw_xga90,0.0
541,team2_away_xg90_draw_xgxga,0.0
542,team2_away_xg90_draw_xg90xga90sum,0.0
543,team2_away_xg90_zero_xg90,0.0
544,team2_away_xg90_zero_xga90,0.0
545,team2_away_xg90_zero_xgxga,0.0
546,team2_away_xg90_zero_xg90xga90sum,0.0
547,team2_away_xg90_cop_xg90,0.0
548,team2_away_xg90_cop_xga90,0.0
549,team2_away_xg90_cop_xgxga,0.0
550,team2_away_xg90_cop_xg90xga90sum,0.0
551,team2_away_xg90_com_xg90,0.0
552,team2_away_xg90_com_xga90,0.0
553,team2_away_xg90_com_xgxga,0.0
554,team2_away_xg90_com_xg90xga90sum,0.0
555,team2_away_five_draw_xg90,0.0
556,team2_away_five_draw_xga90,0.0
557,team2_away_five_draw_xgxga,0.0
558,team2_away_five_draw_xg90xga90sum,0.0
559,team2_away_five_zero_xg90,0.0
560,team2_away_five_zero_xga90,0.0
561,team2_away_five_zero_xgxga,0.0
562,team2_away_five_zero_xg90xga90sum,0.0
563,team2_away_five_cop_xg90,0.0
564,team2_away_five_cop_xga90,0.0
565,team2_away_five_cop_xgxga,0.0
566,team2_away_five_cop_xg90xga90sum,0.0
567,team2_away_five_com_xg90,0.0
568,team2_away_five_com_xga90,0.0
569,team2_away_five_com_xgxga,0.0
570,team2_away_five_com_xg90xga90sum,0.0
571,team2_away_xg90_03_xg_xg90,0.0
572,team2_away_xg90_03_xg_xga90,0.0
573,team2_away_xg90_03_xg_xgxga,0.0
574,team2_away_xg90_03_xg_xg90xga90sum,0.0
575,team2_away_xg90_03_draw_xg90,0.0
576,team2_away_xg90_03_draw_xga90,0.0
577,team2_away_xg90_03_draw_xgxga,0.0
578,team2_away_xg90_03_draw_xg90xga90sum,0.0
579,team2_away_xg90_03_zero_xg90,0.0
580,team2_away_xg90_03_zero_xga90,0.0
581,team2_away_xg90_03_zero_xgxga,0.0
582,team2_away_xg90_03_zero_xg90xga90sum,0.0
583,team2_away_xg90_03_cop_xg90,0.0
584,team2_away_xg90_03_cop_xga90,0.0
585,team2_away_xg90_03_cop_xgxga,0.0
586,team2_away_xg90_03_cop_xg90xga90sum,0.0
587,team2_away_xg90_03_com_xg90,0.0
588,team2_away_xg90_03_com_xga90,0.0
589,team2_away_xg90_03_com_xgxga,0.0
590,team2_away_xg90_03_com_xg90xga90sum,0.0
591,team2_away_xgpower_xg_xg90index,0.0
592,team2_away_xgpower_xg_xga90index,0.0
593,team2_away_xgpower_xg_xgsubxgaindex,0.0
594,team2_away_xgpower_zero_xg90index,0.0
595,team2_away_xgpower_zero_xga90index,0.0
596,team2_away_xgpower_zero_xgsubxgaindex,0.0
597,team2_away_xgpower_draw_xg90index,0.0
598,team2_away_xgpower_draw_xga90index,0.0
599,team2_away_xgpower_draw_xgsubxgaindex,0.0
600,team2_away_xgpower_cop_xg90index,0.0
601,team2_away_xgpower_cop_xga90index,0.0
602,team2_away_xgpower_cop_xgsubxgaindex,0.0
603,team2_away_xgpower_com_xg90index,0.0
604,team2_away_xgpower_com_xga90index,0.0
605,team2_away_xgpower_com_xgsubxgaindex,0.0
