idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
100215,,0,0.5066666666666667,0.49333333333333335
145760,,1,0.47,0.53
106901,,1,0.4766666666666667,0.5233333333333333
45229,,0,0.5166666666666667,0.48333333333333334
58490,,1,0.49333333333333335,0.5066666666666667
102942,,0,0.6533333333333333,0.3466666666666667
116876,,0,0.59,0.41
107883,,1,0.43,0.57
96626,,0,0.56,0.44
172678,,0,0.5066666666666667,0.49333333333333335
100946,,0,0.5666666666666667,0.43333333333333335
114532,,0,0.5733333333333334,0.4266666666666667
169713,,0,0.53,0.47
102460,,0,0.5766666666666667,0.42333333333333334
27734,,0,0.5633333333333334,0.43666666666666665
82814,,1,0.49,0.51
37733,,0,0.5966666666666667,0.4033333333333333
106875,,1,0.43,0.57
103460,,0,0.5,0.5
34347,,0,0.5533333333333333,0.44666666666666666
81959,,1,0.4633333333333333,0.5366666666666666
151872,,1,0.48,0.52
15801,,0,0.5233333333333333,0.4766666666666667
138479,,0,0.55,0.45
174919,,0,0.55,0.45
65548,,0,0.5,0.5
122508,,1,0.49333333333333335,0.5066666666666667
88611,,0,0.6,0.4
85425,,1,0.4866666666666667,0.5133333333333333
47221,,1,0.46,0.54
58746,,1,0.47,0.53
123770,,1,0.4633333333333333,0.5366666666666666
106514,,0,0.5933333333333334,0.4066666666666667
56091,,0,0.5966666666666667,0.4033333333333333
59044,,0,0.51,0.49
142168,,1,0.49666666666666665,0.5033333333333333
99866,,0,0.57,0.43
156342,,0,0.5833333333333334,0.4166666666666667
30047,,1,0.28,0.72
55401,,0,0.6,0.4
170209,,1,0.47333333333333333,0.5266666666666666
105548,,0,0.5066666666666667,0.49333333333333335
137093,,1,0.4533333333333333,0.5466666666666666
132545,,0,0.5066666666666667,0.49333333333333335
129363,,0,0.5133333333333333,0.4866666666666667
37738,,0,0.52,0.48
136227,,0,0.5033333333333333,0.49666666666666665
4347,,0,0.5433333333333333,0.45666666666666667
58455,,1,0.49333333333333335,0.5066666666666667
129413,,1,0.4666666666666667,0.5333333333333333
46554,,1,0.4533333333333333,0.5466666666666666
70232,,0,0.59,0.41
55721,,1,0.41333333333333333,0.5866666666666667
115254,,0,0.5466666666666666,0.4533333333333333
105751,,1,0.46,0.54
45560,,1,0.43,0.57
104637,,0,0.62,0.38
116907,,1,0.41333333333333333,0.5866666666666667
105584,,1,0.3933333333333333,0.6066666666666667
61597,,1,0.45666666666666667,0.5433333333333333
102383,,1,0.4766666666666667,0.5233333333333333
86353,,0,0.5166666666666667,0.48333333333333334
20109,,1,0.45,0.55
113145,,0,0.55,0.45
104193,,0,0.5233333333333333,0.4766666666666667
88356,,0,0.5133333333333333,0.4866666666666667
80673,,0,0.53,0.47
48716,,0,0.5333333333333333,0.4666666666666667
102599,,0,0.5666666666666667,0.43333333333333335
98904,,0,0.5533333333333333,0.44666666666666666
4847,,0,0.5233333333333333,0.4766666666666667
66793,,1,0.47,0.53
27411,,0,0.5833333333333334,0.4166666666666667
156306,,1,0.49,0.51
47038,,1,0.46,0.54
74836,,0,0.5833333333333334,0.4166666666666667
105307,,0,0.6433333333333333,0.3566666666666667
126904,,0,0.6433333333333333,0.3566666666666667
68746,,0,0.68,0.32
36935,,0,0.53,0.47
161675,,0,0.6466666666666666,0.35333333333333333
110760,,1,0.4866666666666667,0.5133333333333333
151769,,0,0.5433333333333333,0.45666666666666667
119994,,0,0.54,0.46
151777,,0,0.5033333333333333,0.49666666666666665
56932,,0,0.5733333333333334,0.4266666666666667
2024,,1,0.49,0.51
105049,,0,0.53,0.47
46162,,1,0.4666666666666667,0.5333333333333333
173292,,0,0.6266666666666667,0.37333333333333335
107218,,1,0.4866666666666667,0.5133333333333333
115794,,0,0.5333333333333333,0.4666666666666667
46251,,1,0.47,0.53
138405,,1,0.4633333333333333,0.5366666666666666
27205,,1,0.49333333333333335,0.5066666666666667
62372,,0,0.52,0.48
98363,,1,0.46,0.54
62262,,1,0.49666666666666665,0.5033333333333333
101010,,1,0.47,0.53
55452,,1,0.48333333333333334,0.5166666666666667
102361,,1,0.43,0.57
153121,,0,0.5,0.5
91134,,1,0.43333333333333335,0.5666666666666667
61596,,1,0.43666666666666665,0.5633333333333334
48464,,0,0.54,0.46
60029,,1,0.48333333333333334,0.5166666666666667
132639,,1,0.45666666666666667,0.5433333333333333
91987,,0,0.54,0.46
177020,,1,0.4033333333333333,0.5966666666666667
45551,,0,0.58,0.42
106307,,0,0.5433333333333333,0.45666666666666667
152660,,0,0.5533333333333333,0.44666666666666666
101038,,0,0.5333333333333333,0.4666666666666667
122069,,0,0.56,0.44
154590,,0,0.5133333333333333,0.4866666666666667
13896,,0,0.5433333333333333,0.45666666666666667
67716,,0,0.5133333333333333,0.4866666666666667
48680,,1,0.44666666666666666,0.5533333333333333
65262,,0,0.5366666666666666,0.4633333333333333
15619,,0,0.51,0.49
58171,,0,0.5766666666666667,0.42333333333333334
136496,,1,0.38333333333333336,0.6166666666666667
55726,,0,0.5033333333333333,0.49666666666666665
69264,,1,0.41,0.59
60855,,0,0.6066666666666667,0.3933333333333333
87363,,1,0.44666666666666666,0.5533333333333333
92828,,1,0.49,0.51
55857,,1,0.4,0.6
51350,,1,0.49666666666666665,0.5033333333333333
153883,,0,0.5233333333333333,0.4766666666666667
61313,,0,0.5666666666666667,0.43333333333333335
56363,,0,0.5333333333333333,0.4666666666666667
169745,,1,0.4,0.6
129614,,0,0.6,0.4
110544,,1,0.38333333333333336,0.6166666666666667
20229,,1,0.39,0.61
15673,,1,0.43333333333333335,0.5666666666666667
76010,,0,0.5633333333333334,0.43666666666666665
59857,,1,0.43333333333333335,0.5666666666666667
107235,,0,0.5633333333333334,0.43666666666666665
60845,,0,0.5066666666666667,0.49333333333333335
48475,,0,0.5066666666666667,0.49333333333333335
150395,,0,0.58,0.42
29753,,0,0.5466666666666666,0.4533333333333333
62513,,0,0.53,0.47
29919,,1,0.48333333333333334,0.5166666666666667
151757,,0,0.61,0.39
56756,,0,0.5833333333333334,0.4166666666666667
20283,,0,0.5833333333333334,0.4166666666666667
45443,,1,0.48,0.52
56970,,0,0.52,0.48
132564,,0,0.52,0.48
61349,,0,0.52,0.48
19118,,1,0.4,0.6
94572,,1,0.44666666666666666,0.5533333333333333
47489,,1,0.48,0.52
3914,0.0,1,0.4666666666666667,0.5333333333333333
125679,,1,0.46,0.54
110023,,0,0.5933333333333334,0.4066666666666667
105647,,0,0.54,0.46
35903,,0,0.53,0.47
57594,,1,0.38333333333333336,0.6166666666666667
77524,,0,0.5433333333333333,0.45666666666666667
4339,,1,0.49666666666666665,0.5033333333333333
107319,,1,0.4866666666666667,0.5133333333333333
103021,,1,0.45666666666666667,0.5433333333333333
59023,,1,0.4666666666666667,0.5333333333333333
98265,,0,0.5033333333333333,0.49666666666666665
98528,,0,0.57,0.43
172924,,1,0.42333333333333334,0.5766666666666667
101413,,1,0.42333333333333334,0.5766666666666667
25343,,1,0.49333333333333335,0.5066666666666667
28217,,0,0.53,0.47
55864,,1,0.43,0.57
151525,,1,0.4,0.6
47582,,1,0.49,0.51
165055,,1,0.4533333333333333,0.5466666666666666
117051,,1,0.41,0.59
87395,,0,0.5,0.5
117026,,1,0.49666666666666665,0.5033333333333333
58106,,1,0.42,0.58
80676,,0,0.52,0.48
102187,,1,0.4033333333333333,0.5966666666666667
107561,,1,0.4633333333333333,0.5366666666666666
118561,,0,0.5333333333333333,0.4666666666666667
67882,,0,0.5266666666666666,0.47333333333333333
105749,,1,0.49333333333333335,0.5066666666666667
55273,,0,0.5633333333333334,0.43666666666666665
16604,,0,0.5366666666666666,0.4633333333333333
105466,,1,0.49666666666666665,0.5033333333333333
20342,,0,0.5333333333333333,0.4666666666666667
151730,,0,0.5833333333333334,0.4166666666666667
89635,,0,0.5466666666666666,0.4533333333333333
116641,,1,0.4033333333333333,0.5966666666666667
90351,,1,0.42,0.58
57547,,0,0.5033333333333333,0.49666666666666665
49746,,0,0.5,0.5
56905,,0,0.6066666666666667,0.3933333333333333
32752,,0,0.5366666666666666,0.4633333333333333
153118,,0,0.5533333333333333,0.44666666666666666
106406,,0,0.5266666666666666,0.47333333333333333
4574,,1,0.48333333333333334,0.5166666666666667
106190,,0,0.5666666666666667,0.43333333333333335
58707,,1,0.49666666666666665,0.5033333333333333
46306,,0,0.5133333333333333,0.4866666666666667
114407,,0,0.5066666666666667,0.49333333333333335
38019,,0,0.5533333333333333,0.44666666666666666
68846,,0,0.5066666666666667,0.49333333333333335
15723,,0,0.52,0.48
123290,,0,0.5566666666666666,0.44333333333333336
60814,,1,0.49333333333333335,0.5066666666666667
38315,,0,0.5366666666666666,0.4633333333333333
145604,,0,0.57,0.43
151853,,0,0.5266666666666666,0.47333333333333333
107974,,0,0.6766666666666666,0.3233333333333333
60543,,1,0.37333333333333335,0.6266666666666667
107965,,0,0.5366666666666666,0.4633333333333333
26045,,0,0.5566666666666666,0.44333333333333336
110483,,0,0.6133333333333333,0.38666666666666666
126267,,0,0.5366666666666666,0.4633333333333333
140877,,0,0.55,0.45
171700,,1,0.4633333333333333,0.5366666666666666
28696,,0,0.5366666666666666,0.4633333333333333
134576,,0,0.5533333333333333,0.44666666666666666
107533,,1,0.44333333333333336,0.5566666666666666
97651,,0,0.55,0.45
69060,,1,0.4866666666666667,0.5133333333333333
86087,,0,0.5233333333333333,0.4766666666666667
81451,,1,0.49666666666666665,0.5033333333333333
103609,,0,0.55,0.45
137138,,1,0.2966666666666667,0.7033333333333334
28679,,1,0.46,0.54
48514,,0,0.54,0.46
124784,,0,0.5533333333333333,0.44666666666666666
175037,,0,0.51,0.49
140394,,0,0.6266666666666667,0.37333333333333335
134869,,0,0.5233333333333333,0.4766666666666667
165039,,0,0.51,0.49
63046,,0,0.5766666666666667,0.42333333333333334
44142,,0,0.5033333333333333,0.49666666666666665
13990,,1,0.48333333333333334,0.5166666666666667
67343,,0,0.5233333333333333,0.4766666666666667
61549,,1,0.43666666666666665,0.5633333333333334
110949,,0,0.61,0.39
173526,,1,0.4633333333333333,0.5366666666666666
145648,,0,0.6466666666666666,0.35333333333333333
54042,,0,0.5566666666666666,0.44333333333333336
85116,,1,0.45,0.55
135234,,0,0.5266666666666666,0.47333333333333333
49525,,1,0.48333333333333334,0.5166666666666667
151384,,1,0.49666666666666665,0.5033333333333333
102490,,0,0.6066666666666667,0.3933333333333333
59511,,1,0.4766666666666667,0.5233333333333333
65249,,0,0.51,0.49
173528,,0,0.51,0.49
174516,,0,0.5366666666666666,0.4633333333333333
86376,,0,0.5166666666666667,0.48333333333333334
172464,,0,0.52,0.48
67252,,1,0.48,0.52
86883,,1,0.4866666666666667,0.5133333333333333
81950,,0,0.5133333333333333,0.4866666666666667
107051,,0,0.5233333333333333,0.4766666666666667
151852,,1,0.44666666666666666,0.5533333333333333
76230,,1,0.49666666666666665,0.5033333333333333
168268,,1,0.49333333333333335,0.5066666666666667
45721,,0,0.5666666666666667,0.43333333333333335
121230,,0,0.5466666666666666,0.4533333333333333
5848,,1,0.4766666666666667,0.5233333333333333
2060,,0,0.5266666666666666,0.47333333333333333
68865,,0,0.5166666666666667,0.48333333333333334
135712,,1,0.49,0.51
47516,,1,0.48333333333333334,0.5166666666666667
155569,,1,0.48,0.52
41639,,0,0.5366666666666666,0.4633333333333333
55873,,1,0.43333333333333335,0.5666666666666667
99566,,1,0.49333333333333335,0.5066666666666667
101421,,0,0.53,0.47
27740,,1,0.47,0.53
65365,,0,0.5333333333333333,0.4666666666666667
55453,,0,0.56,0.44
98351,,1,0.48,0.52
131897,,0,0.5433333333333333,0.45666666666666667
33796,,0,0.5166666666666667,0.48333333333333334
105737,,0,0.53,0.47
4583,,1,0.44333333333333336,0.5566666666666666
132977,,1,0.47333333333333333,0.5266666666666666
145651,,0,0.7133333333333334,0.2866666666666667
94838,,0,0.58,0.42
133839,,1,0.44666666666666666,0.5533333333333333
127654,,1,0.44,0.56
